id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
n1-025,N1,grammar,g1-nuance,mcq,"「この写真を見る___、留学した日々を思い出す。」","につけ",true,"～につけ = every time / whenever; correct.","にして",false,"～にして means 'only at the stage of', not 'whenever'.","ところを",false,"～ところを marks a single moment, not repeated occasions.","ものを",false,"～ものを expresses regret or reproach.",,"～につけ expresses 'each time ~ happens'.",g-n1-nuance,grammar
n1-026,N1,grammar,g1-nuance,mcq,"「早く言ってくれればいい___、黙っていたのか。」","ものを",true,"～ものを expresses reproach: 'if only you had ~'.","ところを",false,"～ところを marks a moment, not reproach.","だけに",false,"～だけに gives an expected result, not reproach.","からには",false,"～からには means 'now that', not reproach.",,"～ものを conveys regret or criticism over what was not done.",g-n1-nuance,grammar
n1-027,N1,grammar,g1-nuance,mcq,"「あまりに悲惨で、見る___光景だった。」","にたえない",true,"見るにたえない = cannot bear to watch; correct.","にたえる",false,"～にたえる means 'worth (doing)', the opposite.","かねない",false,"～かねない means 'might well happen'.","に限る",false,"～に限る means 'the best thing is ~'.",,"見るにたえない means a sight is too painful to watch.",g-n1-nuance,grammar
n1-028,N1,grammar,g1-nuance,mcq,"「努力と幸運が___、彼は成功をつかんだ。」","相まって",true,"～と相まって = combined with; two factors together; correct.","かたわら",false,"～かたわら means 'while also doing', not 'combined with'.","ともなく",false,"～ともなく means 'without particularly ~ing'.","ながらに",false,"～ながらに means 'while remaining in a state'.",,"～(と)相まって describes two factors producing a stronger effect.",g-n1-nuance,grammar
n1-029,N1,grammar,g1-nuance,mcq,"「合格とは言わない___、もう少し努力してほしい。」","までも",true,"～ないまでも = not ~, but at least; correct.","ものでもない",false,"～ないものでもない means 'it is not impossible'.","ことには",false,"～ないことには means 'unless'.","かぎり",false,"～ないかぎり means 'as long as not'.",,"～ないまでも sets a lower acceptable bar than the ideal.",g-n1-nuance,grammar
n1-030,N1,grammar,g1-nuance,mcq,"「うれしい___だ。」 (この上なくうれしい気持ち)","限り",true,"～限りだ = extremely (an emotion); correct.","に限る",false,"～に限る means 'the best thing is ~', not an emotion.","ばかり",false,"～ばかり means 'only / just', not extreme emotion.","きり",false,"～きり means 'only / since', not extreme emotion.",,"～限りだ expresses an emotion felt to the utmost degree.",g-n1-nuance,grammar
n1-031,N1,vocab,v1-vocab,fill_blank,"両国の交渉は依然として___状態にあり、進展が見られない。",,,,,,,,,,,,,"こうちゃく|膠着","膠着（こうちゃく）状態 = a deadlock; a stalemated situation.",,vocab
n1-032,N1,vocab,v1-vocab,fill_blank,"その提案は会議で全員一致で___された。",,,,,,,,,,,,,"しょうにん|承認","承認（しょうにん）する = to approve; to formally endorse.",,vocab
n1-033,N1,vocab,v1-vocab,fill_blank,"彼の発言は問題の___をついた鋭い指摘だった。",,,,,,,,,,,,,"かくしん|核心","核心（かくしん）= the core; the heart of a matter.",,vocab
n1-034,N1,vocab,v1-vocab,fill_blank,"長年の研究の成果がついに___を結んだ。",,,,,,,,,,,,,"みのり|実り","実り（みのり）を結ぶ = to bear fruit; to yield results.",,vocab
n1-035,N1,vocab,v1-vocab,fill_blank,"景気の悪化で多くの企業が経営の___を迫られた。",,,,,,,,,,,,,"みなおし|見直し","見直し（みなおし）= a review; a reconsideration.",,vocab
n1-036,N1,vocab,v1-vocab,fill_blank,"彼は責任を___して、部下に押し付けた。",,,,,,,,,,,,,"てんか|転嫁","転嫁（てんか）= shifting (blame or responsibility) onto another.",,vocab
n1-037,N1,vocab,v1-vocab,fill_blank,"その計画は資金不足のため___に終わった。",,,,,,,,,,,,,"ざせつ|挫折","挫折（ざせつ）= a setback; a failure to carry through.",,vocab
n1-038,N1,vocab,v1-vocab,fill_blank,"両者の意見の___を埋めるのは容易ではない。",,,,,,,,,,,,,"へだたり|隔たり","隔たり（へだたり）= a gap; a distance between two things.",,vocab
n1-039,N1,vocab,v1-vocab,mcq,"「漠然」とした不安、の「漠然」に最も近い意味は?","ぼんやりして はっきりしない",true,"漠然（ばくぜん）= vague, indistinct; correct.","強く はっきりしている",false,"That is the opposite of 漠然.","急に 起こる",false,"漠然 describes vagueness, not suddenness.","非常に 危険な",false,"漠然 does not mean dangerous.",,"漠然 describes something vague and indistinct.",,vocab
n1-040,N1,vocab,v1-vocab,mcq,"「示唆する」の意味として最も適切なのは?","それとなく ほのめかす",true,"示唆（しさ）する = to hint at, to suggest indirectly.","強く 命令する",false,"That describes 命令, not 示唆.","完全に 否定する",false,"That is the opposite of suggesting.","正式に 発表する",false,"示唆 is indirect, not a formal announcement.",,"示唆する means to hint at or imply something indirectly.",,vocab
n1-041,N1,vocab,v1-idioms,mcq,"「猿も木から落ちる」の意味として正しいのは?","名人でも 失敗することがある",true,"Even an expert sometimes makes mistakes; correct.","木登りは 危険だ",false,"It is figurative, not literal advice about trees.","動物は かしこい",false,"The proverb is about human experts, not animals.","努力すれば 成功する",false,"That is closer to 七転び八起き.",,"猿も木から落ちる: even experts make mistakes.",g-idioms,idioms
n1-042,N1,vocab,v1-idioms,mcq,"「急がば回れ」が教えていることは?","急ぐ時こそ 安全な道を選べ",true,"When in a hurry, take the safe, sure route; correct.","とにかく 速く走れ",false,"The proverb advises the opposite of pure speed.","遠回りは 無駄だ",false,"It says the roundabout way can be best.","回り道は 楽しい",false,"It is about safety and reliability, not enjoyment.",,"急がば回れ: the safe, steady route is fastest in the end.",g-idioms,idioms
n1-043,N1,vocab,v1-idioms,mcq,"「二兎を追う者は一兎をも得ず」の意味は?","欲張ると 何も得られない",true,"Chase two hares and you catch neither; correct.","二つとも 手に入る",false,"The proverb says the opposite.","うさぎは つかまえにくい",false,"It is figurative, not about hares literally.","早起きが 大切だ",false,"That is unrelated to this proverb.",,"二兎を追う者は一兎をも得ず: greed for too much yields nothing.",g-idioms,idioms
n1-044,N1,vocab,v1-idioms,mcq,"「石の上にも三年」が伝える教訓は?","辛抱強く 続ければ 報われる",true,"Perseverance is eventually rewarded; correct.","三年で やめるべきだ",false,"It encourages continuing, not quitting.","石は つめたい",false,"It is figurative, not about stones.","旅行は 三年に一度",false,"That is unrelated to this proverb.",,"石の上にも三年: patience and perseverance eventually pay off.",g-idioms,idioms
n1-045,N1,vocab,v1-idioms,mcq,"「花より団子」の意味として正しいのは?","見た目より 実利を選ぶ",true,"Substance over appearance; dumplings over flowers.","花が 一番美しい",false,"The proverb favours the dumplings (substance).","団子は 高価だ",false,"It is about preference, not price.","春は 花見の季節",false,"That is unrelated to the proverb's meaning.",,"花より団子: prefer practical substance over mere appearance.",g-idioms,idioms
n1-046,N1,vocab,v1-idioms,mcq,"四字熟語「一石二鳥」の意味は?","一つの行為で 二つの利益を得る",true,"One stone, two birds: one action, two gains; correct.","二つの石で 鳥を捕る",false,"It is figurative, not literal.","二度 失敗する",false,"It describes a benefit, not a failure.","鳥は すばやい",false,"It is not about birds literally.",,"一石二鳥: gaining two benefits from a single action.",g-idioms,idioms
n1-047,N1,vocab,v1-idioms,mcq,"四字熟語「自業自得」の意味は?","自分の行いの 結果を 自分で受ける",true,"You reap what you sow; correct.","他人のせいで 苦しむ",false,"It is about one's own deeds, not others'.","努力すれば 必ず成功する",false,"It often refers to a deserved bad result.","運が すべてを決める",false,"It is about one's actions, not luck.",,"自業自得: one bears the consequences of one's own deeds.",g-idioms,idioms
n1-048,N1,vocab,v1-idioms,mcq,"四字熟語「臨機応変」の意味は?","状況に応じて 柔軟に対応する",true,"Adapting flexibly to circumstances; correct.","規則を 厳格に守る",false,"That is the opposite of flexible adaptation.","計画を 変えない",false,"臨機応変 means changing as needed.","何も 決めない",false,"It means acting appropriately, not indecision.",,"臨機応変: responding flexibly to the situation at hand.",g-idioms,idioms
n1-049,N1,vocab,v1-idioms,mcq,"四字熟語「温故知新」の意味は?","古いことを学び 新しい知見を得る",true,"Studying the old to learn the new; correct.","古いものを すべて捨てる",false,"It values the old, not discarding it.","新しいものだけ 重んじる",false,"It draws on the old as well as the new.","過去を 忘れる",false,"It means learning from the past, not forgetting it.",,"温故知新: gaining new understanding by studying the past.",g-idioms,idioms
n1-050,N1,vocab,v1-idioms,mcq,"四字熟語「言語道断」の意味は?","言葉にできないほど ひどい",true,"Outrageous; so bad it is beyond words; correct.","とても すばらしい",false,"言語道断 is strongly negative, not praise.","言葉が 通じない",false,"It is not about language barriers.","沈黙は 金だ",false,"That is a different saying about silence.",,"言語道断: utterly outrageous; beyond what words can describe.",g-idioms,idioms
n1-051,N1,grammar,g1-grammar1,fill_blank,"社長___、新しい方針を発表した。",,,,,,,,,,,,,"みずから|自ら","～みずから = (someone) personally; the person themselves does it.",g-n1-1,grammar
n1-052,N1,grammar,g1-grammar1,fill_blank,"その知らせを聞く___、彼女は泣き出した。",,,,,,,,,,,,,"なり","～なり = the instant something happens, another action follows.",g-n1-1,grammar
n1-053,N1,grammar,g1-grammar1,fill_blank,"課長___、この件の責任を取れる者はいない。",,,,,,,,,,,,,"ならいざしらず","～ならいざしらず = it would be one thing if it were ~, but ~.",g-n1-1,grammar
n1-054,N1,grammar,g1-grammar1,fill_blank,"彼の努力___は、今回の成功はなかっただろう。",,,,,,,,,,,,,"なくして","～なくして(は)…ない = without ~, something cannot happen.",g-n1-1,grammar
n1-055,N1,grammar,g1-grammar1,fill_blank,"卒業___、彼は故郷に帰っていった。",,,,,,,,,,,,,"をかわきりに","～をかわきりに = starting from ~; ~ as the first of a series.",g-n1-1,grammar
n1-056,N1,grammar,g1-grammar1,fill_blank,"親の期待___、彼は進路を自分で決めた。",,,,,,,,,,,,,"をものともせず","～をものともせず(に) = undaunted by; in defiance of.",g-n1-1,grammar
n1-057,N1,grammar,g1-grammar1,mcq,"「彼の協力___、計画は実現できなかった。」に最も合うのは?","なしには",true,"～なしには…ない = without his cooperation it could not happen; correct.","をもって",false,"～をもって marks a time point or means, not a condition.","にあって",false,"～にあって means 'being in a situation', not 'without'.","ならでは",false,"～ならでは means 'distinctive of', not 'without'.",,"～なしには…ない states that without something, a result is impossible.",g-n1-1,grammar
n1-058,N1,grammar,g1-grammar1,mcq,"「忙しさ___、健康診断を受けそびれた。」に最も合うのは?","にかまけて",true,"～にかまけて = being preoccupied with ~ (and neglecting other things); correct.","をよそに",false,"～をよそに means 'ignoring', and follows a noun differently.","にひきかえ",false,"～にひきかえ means 'in contrast to', not 'preoccupied with'.","をおいて",false,"～をおいて means 'apart from', not 'preoccupied with'.",,"～にかまけて means to be so absorbed in one thing that one neglects others.",g-n1-1,grammar
n1-059,N1,grammar,g1-grammar2,fill_blank,"彼の成功は努力の___にほかならない。",,,,,,,,,,,,,"たまもの|賜物","～の賜物 = the (welcome) fruit or result of effort.",g-n1-2,grammar
n1-060,N1,grammar,g1-grammar2,fill_blank,"恥ずかしさの___、顔が真っ赤になった。",,,,,,,,,,,,,"あまり","～のあまり = out of an excess of (an emotion).",g-n1-2,grammar
n1-061,N1,grammar,g1-grammar2,fill_blank,"勝つ___負ける___、全力を尽くすだけだ。",,,,,,,,,,,,,"も","～も…も = whether ~ or ~, in either case.",g-n1-2,grammar
n1-062,N1,grammar,g1-grammar2,fill_blank,"彼の言うことは、うそ___本当か分からない。",,,,,,,,,,,,,"か","～か…か = whether ~ or ~; an uncertain alternative.",g-n1-2,grammar
n1-063,N1,grammar,g1-grammar2,fill_blank,"忙しいのは分かるが、連絡___くらいはできたはずだ。",,,,,,,,,,,,,"する","～(する)くらい = at least to the extent of doing ~.",g-n1-2,grammar
n1-064,N1,grammar,g1-grammar2,fill_blank,"危険を承知の___、彼は救助に向かった。",,,,,,,,,,,,,"うえ","～うえで = on the basis of; after having done ~.",g-n1-2,grammar
n1-065,N1,grammar,g1-grammar2,mcq,"「微力___、お手伝いさせていただきます。」に最も合うのは?","ながら",true,"～ながら(も) = although; despite being only of small ability; correct.","ずくめ",false,"～ずくめ means 'full of', not 'although'.","たりとも",false,"～たりとも needs a negative and means 'not even one'.","であれ",false,"～であれ means 'whether it be', not 'although'.",,"～ながら(も) concedes a point: 'although ~, still ~'.",g-n1-2,grammar
n1-066,N1,grammar,g1-grammar2,mcq,"「彼の態度には、不愉快___ものを感じた。」に最も合うのは?","極まる",true,"～極まる/極まりない = extremely; conveys an extreme degree; correct.","まじき",false,"～まじき means 'unbecoming', and follows verbs.","んがため",false,"～んがため means 'in order to', not 'extremely'.","きらいがある",false,"～きらいがある means 'tends to', not 'extremely'.",,"～極まる expresses that something is extreme in degree.",g-n1-2,grammar
n1-067,N1,grammar,g1-nuance,mcq,"「子供___、そんな失礼な口のきき方は許されない。」","ともあろう者が",false,"～ともあろう者が is used for someone of high standing, not a child.","のことだから",false,"～のことだから predicts behavior, not 'even though'.","とはいえ",true,"～とはいえ = even though it is (a child); correct.","と思いきや",false,"～と思いきや means 'contrary to what was expected'.",,"～とはいえ concedes a fact while stating something contrary to it.",g-n1-nuance,grammar
n1-068,N1,grammar,g1-nuance,mcq,"「医者___者が、患者にうそをつくとは。」","ともあろう",true,"～ともあろう者が = someone who is supposedly ~ (and should know better); correct.","とはいえ",false,"～とはいえ means 'even though', not 'someone of standing'.","ながらに",false,"～ながらに means 'while remaining', not 'someone of standing'.","にして",false,"～にして alone does not carry the reproach of ともあろう.",,"～ともあろう者が criticizes someone of high status for unworthy conduct.",g-n1-nuance,grammar
n1-069,N1,grammar,g1-nuance,mcq,"「簡単に解けると思いきや、___。」に続く流れとして自然なのは?","意外に難しかった",true,"～と思いきや = expected one thing, but contrary to expectation; correct.","やはり簡単だった",false,"～と思いきや requires a result contrary to expectation.","解く必要はなかった",false,"That does not contrast with 'thought it was easy'.","問題はやさしかった",false,"That matches the expectation, not contradicts it.",,"～と思いきや introduces a result contrary to what was expected.",g-n1-nuance,grammar
n1-070,N1,grammar,g1-nuance,mcq,"「彼女のことだから、___。」に最も自然に続くのは?","きっと約束を守るだろう",true,"～のことだから predicts behavior from a known character; correct.","誰なのか分からない",false,"～のことだから assumes the person is well known.","会ったことがない",false,"That contradicts the familiarity ～のことだから assumes.","名前を覚えていない",false,"That contradicts the familiarity ～のことだから assumes.",,"～のことだから bases a confident prediction on a person's known nature.",g-n1-nuance,grammar
n1-071,N1,grammar,g1-nuance,mcq,"「謝る___、彼は言い訳ばかりしていた。」","どころか",true,"～どころか = far from ~; the opposite was true; correct.","かたわら",false,"～かたわら means 'while also doing', not contrast.","ものの",false,"～ものの means 'although', a milder contrast.","ばかりか",false,"～ばかりか adds information rather than denying ~.",,"～どころか denies the first idea and states something far from it.",g-n1-nuance,grammar
n1-072,N1,grammar,g1-nuance,mcq,"「彼は引き受けると言った___、なかなか動かない。」","ものの",true,"～ものの = although (he said so), the result differs; correct.","からこそ",false,"～からこそ stresses a reason, not contrast.","だけあって",false,"～だけあって leads to an expected result, not contrast.","ところで",false,"～ところで means 'even if', and follows the た-form.",,"～ものの concedes a fact, then states something that does not follow from it.",g-n1-nuance,grammar
n1-073,N1,grammar,g1-nuance,mcq,"「今さら後悔した___、もう手遅れだ。」","ところで",true,"～たところで = even if you do ~, it is useless; correct.","からには",false,"～からには means 'now that', not 'even if'.","ばかりに",false,"～ばかりに blames a cause for a bad result.","につけ",false,"～につけ means 'whenever', not 'even if'.",,"～たところで means that even doing something will not help.",g-n1-nuance,grammar
n1-074,N1,grammar,g1-nuance,mcq,"「合格できたのは、先生のご指導___です。」","あって",true,"～あっての = something exists only thanks to ~; correct.","おいて",false,"～をおいて means 'apart from', not 'thanks to'.","かぎり",false,"～かぎり here would not convey 'thanks to'.","ながら",false,"～ながら means 'while' or 'although', not 'thanks to'.",,"～あっての expresses that one thing exists only because of another.",g-n1-nuance,grammar
n1-075,N1,vocab,v1-vocab,fill_blank,"その事件は社会に大きな___を投げかけた。",,,,,,,,,,,,,"はもん|波紋","波紋（はもん）を投げかける = to cause repercussions; to stir up reactions.",,vocab
n1-076,N1,vocab,v1-vocab,fill_blank,"彼は自分の失敗を素直に___した。",,,,,,,,,,,,,"はんせい|反省","反省（はんせい）= reflection on and acknowledgment of one's faults.",,vocab
n1-077,N1,vocab,v1-vocab,fill_blank,"新しい制度の導入には現場の___が欠かせない。",,,,,,,,,,,,,"りかい|理解","理解（りかい）= understanding; comprehension and acceptance.",,vocab
n1-078,N1,vocab,v1-vocab,fill_blank,"彼の態度は周囲の人々の反感を___した。",,,,,,,,,,,,,"かう|買う","反感を買う = to incur ill feeling; to provoke antipathy.",,vocab
n1-079,N1,vocab,v1-vocab,fill_blank,"両社は長年の対立を___して提携することにした。",,,,,,,,,,,,,"かいしょう|解消","解消（かいしょう）= dissolving or doing away with (a problem or relation).",,vocab
n1-080,N1,vocab,v1-vocab,fill_blank,"会議では活発な意見の___が行われた。",,,,,,,,,,,,,"こうかん|交換","交換（こうかん）= exchange; the trading of opinions or items.",,vocab
n1-081,N1,vocab,v1-vocab,mcq,"「顕著」の意味として最も適切なのは?","はっきりと 目立つ様子",true,"顕著（けんちょ）= striking, conspicuous; clearly noticeable.","ほとんど 変わらない様子",false,"That is the opposite of 顕著.","一時的な 様子",false,"顕著 concerns being noticeable, not duration.","秘密にされた 様子",false,"顕著 means conspicuous, not hidden.",,"顕著 describes something markedly noticeable.",,vocab
n1-082,N1,vocab,v1-vocab,mcq,"「免れる」の意味として最も適切なのは?","好ましくないことを 避ける",true,"免れる（まぬがれる）= to escape or avoid (something undesirable).","責任を 引き受ける",false,"That is the opposite of escaping responsibility.","強く 主張する",false,"免れる is about avoiding, not asserting.","正式に 認める",false,"免れる means to escape, not to acknowledge.",,"免れる means to avoid or be spared from something bad.",,vocab
n1-083,N1,vocab,v1-idioms,mcq,"「捕らぬ狸の皮算用」の意味として正しいのは?","手に入る前から 当てにして計画する",true,"Counting the skins of badgers not yet caught; counting unhatched chickens.","狩りは 計画が大切だ",false,"It is figurative, not advice about hunting.","狸は つかまえやすい",false,"It is not literally about badgers.","節約は 大切だ",false,"It warns against premature reckoning, not about thrift.",,"捕らぬ狸の皮算用: counting on gains not yet secured.",g-idioms,idioms
n1-084,N1,vocab,v1-idioms,mcq,"「七転び八起き」が伝える教訓は?","何度失敗しても 立ち直る",true,"Fall seven times, rise eight; resilience and perseverance.","八回 失敗する",false,"It stresses rising again, not failing.","転ばないように 注意せよ",false,"It is about recovering, not avoiding all falls.","運動を 続けよ",false,"It is figurative, not literal advice about exercise.",,"七転び八起き: getting up again no matter how often you fall.",g-idioms,idioms
n1-085,N1,vocab,v1-idioms,mcq,"「井の中の蛙大海を知らず」の意味は?","狭い世界しか知らず 視野が狭い",true,"A frog in a well knows nothing of the great sea; narrow outlook.","蛙は 泳ぎが得意だ",false,"It is figurative, not about frogs literally.","海は とても広い",false,"The lesson is about a narrow viewpoint, not the sea's size.","旅行は 危険だ",false,"That is unrelated to this proverb.",,"井の中の蛙大海を知らず: a narrow view from limited experience.",g-idioms,idioms
n1-086,N1,vocab,v1-idioms,mcq,"「能ある鷹は爪を隠す」の意味として正しいのは?","本当に有能な人は 力を見せびらかさない",true,"A skilled hawk hides its talons; the able stay modest.","鷹は 爪が鋭い",false,"It is figurative, not about hawks literally.","才能は 隠すべきでない",false,"The proverb says the able do hide their abilities.","努力は 報われる",false,"That is a different lesson about effort.",,"能ある鷹は爪を隠す: the truly able do not flaunt their talents.",g-idioms,idioms
n1-087,N1,vocab,v1-idioms,mcq,"「弘法にも筆の誤り」の意味は?","名人でも 失敗することがある",true,"Even Kobo can err with the brush; even masters make mistakes.","書道は 難しい",false,"It is figurative, not advice about calligraphy.","筆は すぐ折れる",false,"It is not literally about brushes.","練習を 続けよ",false,"It is about experts erring, not about practice.",,"弘法にも筆の誤り: even a master sometimes makes a mistake.",g-idioms,idioms
n1-088,N1,vocab,v1-idioms,mcq,"四字熟語「一期一会」の意味は?","一生に一度の 出会いを大切にする",true,"Treasuring an encounter that may come but once in a lifetime.","毎日 同じ人に会う",false,"It stresses the uniqueness of an encounter.","出会いは 重要でない",false,"It teaches valuing each meeting.","一度 会えば十分だ",false,"It is about cherishing, not dismissing, a meeting.",,"一期一会: cherish each encounter as a once-in-a-lifetime one.",g-idioms,idioms
n1-089,N1,vocab,v1-idioms,mcq,"四字熟語「以心伝心」の意味は?","言葉によらず 心で通じ合う",true,"Communicating heart to heart without words; correct.","大声で 伝える",false,"It means understanding without spoken words.","手紙で 連絡する",false,"It refers to wordless mutual understanding.","誤解が 生じる",false,"It describes understanding, not misunderstanding.",,"以心伝心: mutual understanding conveyed without words.",g-idioms,idioms
n1-090,N1,vocab,v1-idioms,mcq,"四字熟語「優柔不断」の意味は?","ぐずぐずして 決断できない",true,"Indecisive; unable to make up one's mind; correct.","すばやく 決断する",false,"That is the opposite of 優柔不断.","強い 意志を持つ",false,"優柔不断 describes a lack of resolve.","計画的に 行動する",false,"優柔不断 implies hesitation, not planning.",,"優柔不断: being indecisive and slow to make decisions.",g-idioms,idioms
